id,title,time,meterage,price,price_per_meter,image,description,phone,floor,all_floors,build_date,rooms,facilities,latitude,longitude,priorities
95,Polarized object-oriented website,2023-10-24,94,87572961935,931627254.6276596,https://placekitten.com/541/588,"Father need rich state list. Thus civil per cold. By field much everyone.
Save wife when agreement lot word. Firm office important south.",09194067285,7,7,2008-06-12,19,"[1, 0, 1]",51.557201,35.619692,"[1, 1, 1]"
96,De-engineered attitude-oriented moratorium,2024-01-21,469,48617143203,103661286.14712153,https://placekitten.com/80/520,"Speech anyone respond avoid increase. Early girl among pick view role.
Audience hit outside area may. May although bad buy.",09194591282,19,20,2011-08-11,8,"[1, 0, 0]",51.466239,35.691619,"[0, 1, 1]"
97,Cloned real-time customer loyalty,2023-02-11,316,45376638490,143596957.24683544,https://dummyimage.com/612x922,"Tell pay father trouble consumer. Couple model seat note same various receive.
Close wide glass. President argue keep oil design.
Suffer despite skill senior. Tv stand add make song world assume.",09195218748,16,18,2007-06-08,17,"[0, 1, 0]",51.257128,35.774195,"[1, 0, 0]"
98,Focused reciprocal service-desk,2023-07-27,17,20875574127,1227974948.6470587,https://placekitten.com/94/282,"Recent real place bar thus worry. Difference just several thousand late. Voice share idea house view.
Gun line kitchen expert every.",09190142328,19,20,2018-01-04,3,"[1, 1, 1]",51.308971,35.746701,"[0, 0, 0]"
99,Exclusive bi-directional projection,2023-01-08,318,19479539270,61256412.79874214,https://picsum.photos/6/460,"Away road available group rise. Network blue market easy hit all. Almost training treat born.
Line class share sister bad war. Fill south personal claim sing south.",09194969429,6,8,2022-01-04,17,"[1, 0, 0]",51.294018,35.764386,"[1, 0, 0]"
100,Face-to-face empowering strategy,2022-09-06,61,48494157760,794986192.7868853,https://placekitten.com/177/399,Learn action step structure new could fire. Positive field room use south. Professor attorney year move there chance article discussion. Husband not voice course.,09195298648,7,15,2018-09-22,18,"[0, 1, 0]",51.590601,35.63236,"[1, 1, 0]"
101,Self-enabling explicit array,2024-05-10,167,51156674105,306327389.8502994,https://picsum.photos/314/1012,"Back knowledge occur throw city can watch. Course thing wish once.
Radio crime loss report. Shoulder shake no or office pretty Mrs.",09194428412,9,10,2014-08-02,19,"[1, 0, 1]",51.222117,35.704504,"[0, 1, 0]"
102,Seamless bottom-line challenge,2022-05-22,86,41621743140,483973757.44186044,https://placekitten.com/44/179,Account even respond me another budget issue. Radio so dinner. Mission recently pattern end.,09193246084,12,16,2021-01-30,1,"[1, 0, 0]",51.343322,35.685099,"[1, 1, 0]"
103,Visionary context-sensitive database,2022-07-06,395,88893113899,225045857.9721519,https://picsum.photos/674/670,More American article half. Key answer system head task environment teacher. South meeting too respond.,09199437170,2,2,2011-09-16,14,"[0, 1, 0]",51.60592,35.678071,"[1, 1, 0]"
104,De-engineered impactful intranet,2024-01-24,204,97789305551,479359340.9362745,https://dummyimage.com/968x921,"Affect event run usually forget baby issue. Use site of law develop them career current. Group team card arrive.
Beautiful let area try month. Seem baby prove shoulder.",09192728560,6,14,2005-08-05,8,"[0, 1, 0]",51.162,35.608382,"[1, 0, 1]"
105,Face-to-face actuating infrastructure,2023-03-01,392,40725346889,103891191.04336734,https://placekitten.com/375/640,"Around behind interview environmental. Movie hotel stop black good.
Seven paper never meet plant fire. Above by exist family modern.",09197822494,9,9,2012-04-30,16,"[1, 1, 0]",51.449048,35.707124,"[0, 0, 0]"
106,Re-engineered multi-state secured line,2023-08-27,401,90850171011,226559029.95261845,https://dummyimage.com/981x43,Situation lot nature model miss certain. Star official toward American. President card fine life town. Alone now author every personal.,09193693914,1,14,2015-09-14,14,"[1, 0, 1]",51.181808,35.673653,"[1, 0, 1]"
107,Assimilated high-level protocol,2024-02-13,81,38520417625,475560711.4197531,https://dummyimage.com/338x439,"Open nation right difficult news drug. Authority condition probably environment campaign. Case body air mean do have law.
Agent laugh drug should put nor clear. Program food news of kind.",09197334844,17,20,2007-04-26,17,"[0, 0, 1]",51.244573,35.772606,"[1, 0, 1]"
108,Extended bottom-line functionalities,2022-07-14,468,8228781329,17582866.087606836,https://dummyimage.com/870x254,Relationship president government member interview finish design. Morning see view program quickly career. The student edge best manage figure imagine.,09195460617,7,13,2020-11-15,18,"[0, 1, 0]",51.519723,35.647509,"[1, 1, 1]"
109,User-centric regional project,2023-06-22,180,39803898183,221132767.68333334,https://picsum.photos/193/43,"Rise person include sell travel final guess. Mention week simple huge.
Beat cut turn like. Black different short perhaps sometimes water.",09197947295,7,19,2020-12-19,16,"[0, 1, 0]",51.353638,35.701132,"[1, 1, 1]"
110,User-centric dedicated secured line,2023-11-30,300,92714131925,309047106.4166667,https://dummyimage.com/102x732,"A although language American special. Know start fall sense home politics race.
Rule still method exactly political final choose. Growth notice one some perhaps defense to.",09197457150,17,17,2021-02-06,7,"[1, 0, 0]",51.331871,35.685522,"[0, 1, 0]"
111,Cloned tertiary framework,2023-10-10,182,83270514254,457530298.0989011,https://dummyimage.com/35x377,Society Democrat character house mission require. Team level ready east usually people enough. Particular whole fine admit support.,09199634172,10,10,2022-05-25,10,"[1, 0, 1]",51.312871,35.740481,"[0, 1, 0]"
112,Up-sized radical middleware,2023-02-23,467,81116089348,173696122.80085653,https://picsum.photos/892/32,"Just local rich little address enough agreement loss. Different investment with box.
Prepare low cell director small purpose. Test force task speak. Simple under medical himself.",09194616309,5,11,2005-07-06,1,"[1, 1, 1]",51.581406,35.67913,"[1, 0, 0]"
113,Advanced attitude-oriented solution,2024-02-03,481,52146519954,108412723.39708939,https://picsum.photos/992/705,Set tell rock. Phone charge lot moment way cold with.,09199227352,17,17,2007-10-09,13,"[1, 1, 0]",51.196851,35.696779,"[1, 1, 1]"
114,Integrated tertiary access,2024-03-14,166,94087776888,566793836.6746988,https://picsum.photos/45/86,Question difference parent particularly. Two offer begin expect. Main care political only continue.,09190819611,20,20,2013-12-30,7,"[0, 0, 0]",51.229715,35.733523,"[1, 0, 1]"
115,Profit-focused national forecast,2022-07-08,110,41674742318,378861293.8,https://placekitten.com/630/870,"Hundred south throughout determine carry or represent. Travel player board model.
Cultural fight professional argue. Show two different American toward Republican.",09192518122,15,19,2006-05-13,1,"[0, 1, 0]",51.179789,35.753344,"[0, 0, 0]"
116,Horizontal bifurcated standardization,2023-01-13,418,19002963374,45461634.86602871,https://placekitten.com/869/875,Level music popular family yes him. Maintain prove building final spend. Inside strategy anything son high. Land pay network forget star respond.,09197172681,4,7,2014-05-05,12,"[0, 0, 0]",51.414825,35.67405,"[1, 1, 1]"
117,Visionary local encoding,2022-07-30,129,66133878159,512665722.1627907,https://placekitten.com/39/900,"Coach thus of away. Open job though task finish nothing positive social. Along true read return event news.
Action him something lead place. Inside budget eye fact amount professional another.",09191451993,20,20,2021-01-29,11,"[1, 0, 1]",51.565413,35.647471,"[1, 0, 1]"
118,Expanded bottom-line encoding,2022-12-14,184,97277174738,528680297.48913044,https://dummyimage.com/839x495,Institution candidate bar hit value glass moment. Project could until heart laugh key. Consumer pattern international last late black lot.,09194719163,12,15,2012-03-06,8,"[0, 0, 0]",51.538805,35.692007,"[1, 0, 0]"
119,Focused incremental success,2022-10-07,321,76096555118,237060919.3707165,https://placekitten.com/840/9,"Nor most happen sport soon. Size position staff shoulder remain project bag. Else blood particularly believe kitchen house national.
Organization give measure nor military. Great model board federal.",09195311473,12,20,2013-02-03,17,"[1, 1, 0]",51.596291,35.670948,"[0, 1, 1]"
120,Monitored national firmware,2023-01-09,347,29025276774,83646330.76080692,https://picsum.photos/438/288,"Well truth single next drop. Head front certainly sing.
Store statement store democratic religious later drive four. Knowledge herself though family full. Require probably family record.",09199108131,10,16,2011-10-17,6,"[0, 1, 0]",51.162947,35.637914,"[0, 0, 1]"
121,Organized clear-thinking structure,2023-03-26,314,32788767142,104422825.29299363,https://dummyimage.com/474x342,"Method none dog meet throw interest. Build crime down know they. Old result sit learn miss production.
Clearly field standard sort name simply plan. Add show American trade live environmental teach.",09196066896,14,16,2013-09-10,17,"[0, 1, 1]",51.401234,35.695951,"[0, 0, 1]"
122,Extended user-facing firmware,2023-03-06,109,75178605277,689711975.0183486,https://placekitten.com/87/684,Answer laugh nothing maybe red head top produce. Side benefit cell billion later affect show.,09198843021,7,13,2006-06-21,18,"[1, 0, 0]",51.546823,35.707734,"[0, 1, 1]"
123,Innovative bottom-line customer loyalty,2023-07-28,483,16365574028,33883176.04140787,https://picsum.photos/634/625,Everyone student race scientist finish. Boy city international ball father might poor court.,09194204666,7,10,2009-06-17,3,"[0, 0, 0]",51.50814,35.670948,"[1, 1, 0]"
124,Mandatory zero-defect migration,2024-02-02,327,12613219791,38572537.58715596,https://dummyimage.com/763x432,"Vote field official appear leader score PM recently. Fine remember still.
Modern there create first security main miss. Rise choice why animal choose. Ever opportunity add.",09195720042,13,20,2019-04-27,9,"[0, 0, 0]",51.324937,35.624044,"[0, 1, 1]"
125,Diverse mobile budgetary management,2022-10-25,380,70481681417,185478108.99210528,https://dummyimage.com/675x198,"Huge guess worry most ask economy. Project effect interest leader reduce couple. Tend firm bank art big.
Provide name soon meet usually we. Health during often father present walk especially.",09190695889,20,20,2019-08-02,19,"[1, 1, 0]",51.172073,35.619708,"[1, 0, 1]"
126,Mandatory explicit process improvement,2024-01-29,416,97480451895,234328009.36298078,https://picsum.photos/395/680,Article security former apply but. Degree fast easy believe today certainly. Whatever rock without nation outside.,09192945380,3,8,2019-04-09,7,"[0, 0, 0]",51.492079,35.709126,"[0, 0, 0]"
127,Extended bi-directional approach,2023-04-15,147,13049722953,88773625.53061225,https://picsum.photos/148/455,"Mind help how affect building often friend.
Trouble girl full view few. Ahead fire step over must item help.
Sense true capital price customer much.",09193982655,6,10,2008-11-23,18,"[1, 0, 0]",51.577048,35.641326,"[0, 0, 0]"
128,Ameliorated asynchronous emulation,2023-03-03,256,59068377439,230735849.37109375,https://placekitten.com/409/658,"State remember throw organization feel. Be loss actually.
Pass term yourself which. In suggest himself car risk get. Federal know start perform put myself.",09199096520,13,19,2005-07-23,12,"[1, 0, 0]",51.266001,35.731573,"[0, 1, 1]"
129,Seamless mobile definition,2023-02-28,184,69992748334,380395371.3804348,https://picsum.photos/280/255,"Laugh officer mouth world financial president young. Concern idea else media its animal begin.
May music for strategy.",09199793950,18,19,2016-09-01,18,"[0, 0, 0]",51.232743,35.649028,"[0, 1, 0]"
130,Distributed global focus group,2022-10-30,454,86564543180,190670799.95594713,https://dummyimage.com/949x319,Travel indicate enough chance choose. Plan cut artist fish true. Executive money data ever.,09197975660,20,20,2014-07-28,3,"[0, 0, 1]",51.357457,35.742057,"[0, 1, 1]"
131,Right-sized global circuit,2023-01-30,129,98462471165,763274970.2713178,https://picsum.photos/832/81,"Indeed their few talk.
Too democratic difficult group their. Left write wind score establish contain station strong. Religious his know read everything include.",09199656748,18,18,2019-05-20,7,"[0, 1, 0]",51.23402,35.71765,"[0, 0, 0]"
132,Multi-layered fault-tolerant productivity,2023-04-29,116,47544791900,409868895.6896552,https://placekitten.com/171/551,All training professor long tree play. Oil into power exactly. Economic form through professional dream ability.,09191599083,17,18,2014-05-19,15,"[0, 1, 0]",51.279811,35.769919,"[1, 0, 0]"
133,Reverse-engineered dynamic alliance,2023-03-18,69,10174693538,147459326.63768116,https://dummyimage.com/792x67,"Thought follow defense involve of less. Thing chair side song save western draw. So letter black scientist live service always.
Wind its customer himself give key call. Me he then understand lose.",09198742498,4,19,2013-05-27,15,"[1, 1, 1]",51.39339,35.661024,"[0, 0, 0]"
134,Innovative multi-state leverage,2023-11-06,337,67613211550,200632675.22255194,https://dummyimage.com/382x197,Sister activity matter eat. Now along standard sister all. Day only himself bring front.,09193813258,14,14,2019-02-09,17,"[1, 1, 1]",51.38918,35.638092,"[0, 1, 0]"
135,Down-sized impactful toolset,2023-10-16,283,98126645173,346737262.09540635,https://dummyimage.com/665x501,"Board soon hospital bag or. Recent network degree however.
Election cause let difficult. Phone player man material every training probably. Actually Mr protect indeed better product.",09194030610,2,12,2024-03-19,2,"[1, 1, 1]",51.565754,35.612003,"[1, 1, 1]"
